Category,Product,Min Price (INR/kg),Max Price (INR/kg),Average Price (INR/kg)
Vegetables,Asparagus,45.51805494674845,96.66991186733897,71.09398340704371
Grains,Quinoa,105.25670481545879,135.55758552306074,120.40714516925976
Vegetables,Okra,54.19295446008021,113.03171979932078,83.61233712970049
Vegetables,Cauliflower,107.6549193362955,158.29394718873232,132.9744332625139
Pulses,Soybeans,46.67629495544956,104.6897751438509,75.68303504965023
Vegetables,Bitter Gourd,20.873640520044134,69.00613433412394,44.93988742708404
Fruits,Avocado,79.21583357274072,115.00905058887054,97.11244208080564
Grains,Rice,66.10838567796151,119.83039912681866,92.96939240239008
Fruits,Guava,91.51106332558228,126.15980685142182,108.83543508850205
Pulses,Soybeans,55.857228108752054,115.91197926873407,85.88460368874306
Grains,Brown Rice,48.10928842246564,102.12307729924095,75.11618286085329
Pulses,Black-eyed Peas,51.34745790756201,94.62083754130519,72.9841477244336
Pulses,Lentils,104.23215255269383,135.04543959843664,119.63879607556524
Fruits,Blueberries,89.15154685012052,137.3399890981126,113.24576797411656
Grains,Whole Wheat,115.00389068226497,178.7820562365994,146.8929734594322
Vegetables,Cabbage,101.37356910241749,114.28063983450133,107.82710446845941
Fruits,Guava,67.65814548501174,83.1224616991585,75.39030359208513
Grains,Barley,115.32315068425223,131.89103753863168,123.60709411144195
Vegetables,Drumsticks,26.4346325333445,86.9998775888788,56.71725506111165
Grains,Brown Rice,66.37784278509169,94.70000216517562,80.53892247513366
Vegetables,Zucchini,61.120819099535275,91.51031367334814,76.3155663864417
Fruits,Berries,111.55316070334126,159.02604758710112,135.28960414522118
Vegetables,Asparagus,42.56882064643268,100.34778088886557,71.45830076764912
Fruits,Blueberries,93.42676567677123,140.6169859695479,117.02187582315956
Vegetables,Carrots,100.22861432457341,119.41222105904745,109.82041769181043
Fruits,Lemon,31.334387506091733,57.44146126375797,44.38792438492485
Vegetables,Bitter Gourd,20.62604144730205,67.5508801908196,44.08846081906083
Vegetables,Bitter Gourd,40.55239143968883,57.442297879210685,48.99734465944976
Vegetables,Tomatoes,114.26960301604618,138.1159473521031,126.19277518407463
Fruits,Grapefruit,53.324338080004125,67.57905400865663,60.451696044330376
Fruits,Oranges,19.93978539309781,52.54449462859221,36.24214001084501
Pulses,Black Gram,123.05890399372267,162.70875912879603,142.88383156125934
Grains,Ragi,100.55783034479809,121.38479688717992,110.971313615989
Vegetables,Kale,78.19993669726297,130.76563235384336,104.48278452555317
Fruits,Dates,100.03316053532262,147.71969422170287,123.87642737851274
Vegetables,Tomatoes,25.669240823652387,65.89352666109119,45.78138374237179
Fruits,Dates,90.89711044635548,100.4598973575702,95.67850390196284
Vegetables,Carrots,102.20831763839557,137.8315533879961,120.01993551319583
Vegetables,Asparagus,42.73725808321557,94.14349216253238,68.44037512287397
Vegetables,Asparagus,54.36679374511484,71.62723468522186,62.99701421516835
Fruits,Pineapple,55.83287495949298,82.33918559709764,69.08603027829531
Grains,Oats,110.84142929612804,135.62844889471572,123.23493909542188
Fruits,Avocado,48.04856054308078,57.216284852306686,52.632422697693734
Pulses,Chickpeas,116.47296611245507,158.48286692782702,137.47791652014104
Pulses,Lentils,61.96007528651591,107.05904772177634,84.50956150414612
Fruits,Figs,66.04151203114249,105.70281080863653,85.87216141988951
Fruits,Avocado,29.058941890291237,50.94653802467181,40.00273995748152
Fruits,Dates,99.9697632039389,149.48867578636361,124.72921949515126
Grains,Rice,63.907476881771345,123.57075731219537,93.73911709698336
Vegetables,Beetroot,112.69246064625186,148.7179681016028,130.70521437392733
Fruits,Apples,29.018763913512746,40.92012149771979,34.96944270561627
Grains,Barley,81.20665072672863,104.47493719883877,92.84079396278369
Vegetables,Cauliflower,113.12346790013493,153.93523068069433,133.52934929041464
Pulses,Green Gram,64.61017328835266,97.02801241566964,80.81909285201115
Fruits,Melons,85.80934974437702,137.0274158331466,111.4183827887618
Fruits,Grapefruit,114.0055733394495,137.90726673306403,125.95642003625676
Grains,Ragi,103.08738920596322,165.11807609003512,134.10273264799918
Vegetables,Drumsticks,92.35863495756747,117.1010364534167,104.72983570549209
Fruits,Grapefruit,58.42814469721776,79.31883281706617,68.87348875714196
Vegetables,Cucumber,64.90725903292405,95.39800867135153,80.1526338521378
Fruits,Oranges,120.07174091715025,131.574539093824,125.82314000548712
Fruits,Apples,53.735029072777515,72.61391629327503,63.174472683026266
Vegetables,Cabbage,55.110282033895125,104.03118103925891,79.57073153657701
Vegetables,Broccoli,44.655729106225984,65.50278826170808,55.079258683967026
Grains,Barley,87.49044973399444,105.95655145479792,96.72350059439617
Pulses,Black-eyed Peas,106.68685977149444,151.13246734996562,128.90966356073002
Vegetables,Bitter Gourd,40.544500910941515,54.136176493052744,47.340338701997126
Fruits,Watermelon,37.28646252074727,93.11465723188823,65.20055987631775
Fruits,Oranges,123.88149421200819,160.79911965860876,142.3403069353085
Fruits,Watermelon,74.52584939328813,99.8135637804004,87.16970658684426
Grains,Rice,66.45581182135714,97.32134842541669,81.88858012338692
Pulses,Lentils,38.42791429402899,64.03567334904997,51.23179382153948
Grains,Rice,67.98612526543722,126.48828305357111,97.23720415950416
Grains,Whole Wheat,75.37546394875224,109.7339413127074,92.55470263072982
Fruits,Melons,122.25813506822556,180.31577271320577,151.28695389071567
Fruits,Apples,59.16998909309978,79.55944527542339,69.36471718426158
Grains,Rice,81.13117173018138,126.12954073514831,103.63035623266484
Vegetables,Cucumber,66.77959866404669,102.7535383549666,84.76656850950664
Fruits,Grapefruit,55.57037824036862,63.44038344711038,59.5053808437395
Vegetables,Zucchini,62.6700779377516,94.66236016277094,78.66621905026128
Fruits,Apples,100.32884533473107,159.47913279889065,129.90398906681085
Fruits,Dates,102.90766109720693,147.22023759039,125.06394934379847
Vegetables,Cucumber,64.1929788595938,110.1789820070725,87.18598043333316
Vegetables,Drumsticks,26.811349549071355,79.53973243482733,53.17554099194934
Pulses,Soybeans,123.74400788861306,169.53015749730125,146.63708269295716
Fruits,Grapefruit,110.64162776415888,136.5734981055537,123.6075629348563
Vegetables,Tomatoes,25.170901790600944,67.91283914492293,46.54187046776194
Fruits,Dates,90.17165923683163,98.43648074938355,94.30406999310759
Fruits,Berries,25.698989625527442,75.01414085223361,50.35656523888053
Fruits,Pomegranate,100.89323682534122,160.8491319354858,130.8711843804135
Fruits,Guava,44.14488093941388,72.43050787065347,58.287694405033676
Grains,Quinoa,112.18639030853365,134.63766416957446,123.41202723905405
Fruits,Melons,125.75048029287203,153.57215035527835,139.6613153240752
Grains,Quinoa,31.823647719324658,72.52671928220282,52.17518350076374
Vegetables,Cabbage,54.05676442552792,106.62301066018514,80.33988754285653
Fruits,Pineapple,54.65494913293611,82.5761618230944,68.61555547801525
Vegetables,Tomatoes,122.17279634875753,137.85184723968555,130.01232179422155
Fruits,Dates,83.66893174008061,102.22129693548817,92.94511433778439
Vegetables,Cauliflower,29.872513732415452,75.79645334880527,52.834483540610364
Vegetables,Cabbage,35.656641888847965,56.65300760470181,46.15482474677489
Vegetables,Kale,111.26479608707018,158.69331452973393,134.97905530840205
Vegetables,Spinach,63.07980029242879,92.69294089469084,77.88637059355982
Vegetables,Cabbage,52.73362832316421,101.12081419539365,76.92722125927892
Fruits,Pineapple,57.372640335566004,82.25643777392641,69.8145390547462
Fruits,Melons,69.08449636264449,118.94436914519005,94.01443275391728
Fruits,Oranges,19.43912617802671,57.350664830009215,38.39489550401797
Grains,Oats,82.26113374446567,118.99877026300484,100.62995200373526
Vegetables,Cabbage,102.27136910533437,109.02860545138637,105.64998727836037
Pulses,Black Gram,119.93060005952336,159.51236088976256,139.72148047464296
Vegetables,Kale,35.7342640096715,76.55915614821981,56.14671007894566
Fruits,Blueberries,25.763571423611385,70.0446301327379,47.90410077817464
Grains,Brown Rice,115.15134198887166,164.40448640910674,139.7779141989892
Pulses,Black-eyed Peas,89.10783939386673,105.13290083479659,97.12037011433165
Pulses,Soybeans,42.8542769555211,101.90958179126027,72.38192937339068
Vegetables,Kale,81.31457422753569,130.43143677419815,105.87300550086692
Fruits,Blueberries,87.51971008548611,145.84407203265337,116.68189105906974
Grains,Quinoa,114.70338332148984,170.4318750652273,142.56762919335858
Vegetables,Bell Peppers,36.954003659320655,57.961707005722154,47.457855332521405
Fruits,Melons,123.3975233076467,181.67633901229433,152.53693115997052
Pulses,Black Gram,46.49610804817115,62.79153571275639,54.643821880463776
Vegetables,Bell Peppers,37.61769756395063,56.312542391519365,46.965119977735
Fruits,Papaya,40.430603411935365,49.75491604763123,45.092759729783296
Pulses,Lentils,38.890928998239254,63.86398047516793,51.37745473670359
Fruits,Figs,96.28408337021297,120.71250951948724,108.4982964448501
Pulses,Chickpeas,63.74889824414633,96.2274028465045,79.98815054532542
Grains,Quinoa,79.49199649343274,116.02794314530817,97.75996981937045
Fruits,Pomegranate,80.76290988522116,103.78782001318508,92.27536494920312
Vegetables,Cucumber,103.93686054324581,148.89196746394754,126.41441400359668
Pulses,Chickpeas,98.07132860979976,133.6443014837673,115.85781504678353
Vegetables,Asparagus,52.44660215042302,86.5129769645959,69.47978955750946
Vegetables,Asparagus,25.307757511252497,74.05322645398613,49.680491982619316
Vegetables,Beetroot,38.59389288392224,68.1881860258519,53.39103945488707
Grains,Barley,54.074537374247484,103.44491717997467,78.75972727711107
Fruits,Guava,109.8771193892842,161.73203232468035,135.80457585698227
Fruits,Papaya,90.20652599214388,138.9619660196225,114.58424600588319
Pulses,Chickpeas,114.2142215006008,150.20961137465028,132.21191643762555
Grains,Oats,115.6371499855941,139.38663428541338,127.51189213550374
Vegetables,Broccoli,96.58688467083554,146.9405088616145,121.76369676622502
Grains,Quinoa,32.354330327397534,78.38274970709682,55.36854001724718
Fruits,Pineapple,57.584153296369195,87.38115341863217,72.48265335750068
Fruits,Lemon,78.7618113111207,141.53914593311848,110.15047862211958
Fruits,Grapefruit,66.01497116390327,112.92664005932663,89.47080561161495
Fruits,Blueberries,93.30787708396527,145.470614061682,119.38924557282363
Fruits,Dates,91.14255494799647,102.15005572762627,96.64630533781137
Pulses,Soybeans,120.53995945980991,181.9812608002133,151.2606101300116
Fruits,Dates,98.89619397864114,117.85358804030126,108.3748910094712
Grains,Barley,87.2659066206896,102.80257397863008,95.03424029965984
Fruits,Figs,67.44859272603496,109.6676491556207,88.55812094082782
Fruits,Blueberries,94.95033928069151,154.2599968948587,124.6051680877751
Vegetables,Tomatoes,116.59615336114341,133.45989645763973,125.02802490939158
Fruits,Avocado,28.149115861019226,52.12979749842542,40.13945667972232
Fruits,Pineapple,99.10425058624124,163.45624256463972,131.2802465754405
Vegetables,Broccoli,86.28220012890061,96.22218010472677,91.2521901168137
Pulses,Lentils,62.789374677613324,103.09288510613746,82.94112989187539
Vegetables,Cabbage,32.17271232103289,75.27725918171919,53.72498575137604
Vegetables,Bell Peppers,108.48419566741197,147.1157041655031,127.79994991645754
Vegetables,Spinach,100.54478118377786,119.7631072755225,110.15394422965018
Pulses,Soybeans,99.58082886238586,135.41655695946622,117.49869291092604
Fruits,Pineapple,93.50511353087862,108.42273874709575,100.96392613898718
Vegetables,Drumsticks,52.03151164443939,64.64047473979653,58.33599319211796
Fruits,Figs,91.68192822143916,118.04469669558785,104.8633124585135
Vegetables,Carrots,99.47434264955629,125.73240865341276,112.60337565148453
Vegetables,Asparagus,43.84020910957622,99.72930752603703,71.78475831780662
Fruits,Guava,43.802804946144114,70.95935330826997,57.381079127207045
Grains,Brown Rice,118.15729990458142,164.40663191392596,141.2819659092537
Fruits,Guava,45.33294673091571,64.66017164332746,54.99655918712158
Vegetables,Beetroot,96.66365911897432,154.19805329873788,125.4308562088561
Vegetables,Zucchini,35.94399903928006,84.2198915400861,60.08194528968308
Vegetables,Spinach,95.60184236235756,122.2262703433204,108.91405635283897
Fruits,Grapefruit,50.616709289502495,66.75478911656054,58.68574920303152
Pulses,Chickpeas,118.25700042233919,157.40827086598668,137.83263564416293
Pulses,Soybeans,101.37342653192589,132.44339963739503,116.90841308466045
Grains,Oats,87.18586493712912,119.00430258722578,103.09508376217745
Fruits,Papaya,40.47738945881265,50.4923630486361,45.48487625372438
Fruits,Pineapple,53.95908586680444,86.42692612990345,70.19300599835395
Fruits,Pomegranate,101.10312703614545,163.25738125639646,132.18025414627095
Pulses,Green Gram,64.8009621076748,106.55172335992035,85.67634273379758
Vegetables,Beetroot,104.70567551238906,152.60145988615963,128.65356769927433
Vegetables,Cabbage,37.686743990706255,55.77208529435464,46.72941464253044
Vegetables,Kale,88.89086797866695,145.12936961085185,117.01011879475939
Vegetables,Cucumber,67.85301499748891,99.60547341883398,83.72924420816145
Fruits,Oranges,24.232186741967976,49.36036221395894,36.79627447796346
Vegetables,Carrots,59.171212965102086,98.6758812219904,78.92354709354623
Vegetables,Cauliflower,86.05435163052634,134.09510481078334,110.07472822065483
Vegetables,Beetroot,41.66104256372729,66.90584265404993,54.28344260888861
Grains,Whole Wheat,25.88192711195904,76.98902535657616,51.435476234267604
Pulses,Black-eyed Peas,27.234887534580963,76.54150360438453,51.88819556948275
Vegetables,Beetroot,100.21380384004867,152.8013087985263,126.50755631928749
Pulses,Soybeans,94.40157893045804,128.68030397113486,111.54094145079645
Grains,Ragi,96.63360022776288,151.00304940394068,123.81832481585178
Vegetables,Okra,54.617738500569544,115.80532273501956,85.21153061779455
Fruits,Oranges,22.816545996619297,48.099849897795295,35.458197947207296
Fruits,Blueberries,27.187531380139767,74.36074868480951,50.774140032474634
Fruits,Papaya,91.01406580344346,142.23587807840386,116.62497194092366
Vegetables,Okra,55.582410309656886,118.38088890925864,86.98164960945776
Vegetables,Cabbage,98.54836982734655,150.50042818739084,124.52439900736869
Fruits,Watermelon,22.653538128960268,50.50643527893269,36.57998670394648
Grains,Oats,44.28360558300274,67.62343441126859,55.953519997135665
Grains,Ragi,99.82638522448107,125.82043979820034,112.8234125113407
Vegetables,Bell Peppers,109.8512719771089,140.90537345124,125.37832271417444
Vegetables,Asparagus,46.95324036178158,96.53525449099284,71.7442474263872
Fruits,Grapefruit,114.23566673700905,135.42904966084066,124.83235819892485
Pulses,Lentils,88.58222269545372,124.70697341199782,106.64459805372577
Grains,Brown Rice,56.7063075459492,103.85131285509779,80.2788102005235
Fruits,Blueberries,68.6243242013287,91.46169941146366,80.04301180639618
Vegetables,Tomatoes,55.87724581139249,72.55940947806835,64.21832764473042
Grains,Whole Wheat,117.24155856505958,132.360808432237,124.8011834986483
Fruits,Papaya,93.8407349946629,141.81504261071967,117.82788880269129
Fruits,Blueberries,88.33006137644206,138.5850126730582,113.45753702475014
Fruits,Oranges,20.96337013059282,55.01769473415845,37.99053243237563
Fruits,Figs,33.962579083112026,56.2487288165481,45.105653949830064
Vegetables,Beetroot,88.75231366442482,135.5868021829889,112.16955792370686
Pulses,Black-eyed Peas,44.779666894454266,80.92449313917643,62.85208001681535
Vegetables,Beetroot,117.21906272603047,143.56475704228112,130.39190988415578
Pulses,Lentils,105.11934066324217,136.17318508946374,120.64626287635295
Vegetables,Cucumber,103.16302038602417,150.05247011980524,126.6077452529147
Vegetables,Beetroot,116.52716808241998,137.33607256300266,126.93162032271132
Vegetables,Carrots,103.08528249970136,115.48841655016251,109.28684952493194
Fruits,Watermelon,40.00323470538162,54.90975753000149,47.45649611769156
Grains,Oats,44.69986141585239,67.10766153361992,55.90376147473616
Vegetables,Bell Peppers,63.90212786942382,116.64749206820441,90.27480996881411
Vegetables,Bell Peppers,102.33789861554689,149.72522837492625,126.03156349523657
Vegetables,Drumsticks,78.14262499376855,111.84059439128717,94.99160969252786
